股票代號,股票名稱,價格,張數
2330,台積電          ,95600.00,1
2330,台積電          ,95700.00,5
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95600.00,1
2330,台積電          ,95700.00,3
2330,台積電          ,95700.00,1
2330,台積電          ,95600.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,5
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,30
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95600.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,20
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,13
2330,台積電          ,95700.00,3
2330,台積電          ,95700.00,2
2330,台積電          ,95700.00,2
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,17
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,16
2330,台積電          ,95700.00,12
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,16
2330,台積電          ,95700.00,3
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,3
2330,台積電          ,95700.00,13
2330,台積電          ,95800.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,2
2330,台積電          ,95700.00,2
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95800.00,5
2330,台積電          ,95800.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,3
2330,台積電          ,95800.00,3
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95700.00,3
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,5
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,3
2330,台積電          ,95700.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,4
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,5
2330,台積電          ,95800.00,3
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,4
2330,台積電          ,95800.00,14
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,13
2330,台積電          ,95800.00,1
2330,台積電          ,95700.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,18
2330,台積電          ,95800.00,4
2330,台積電          ,95800.00,4
2330,台積電          ,95800.00,13
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,5
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,12
2330,台積電          ,95800.00,7
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,3
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,5
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,13
2330,台積電          ,95800.00,2
2330,台積電          ,95900.00,7
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95800.00,6
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,8
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,12
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,3
2330,台積電          ,95900.00,3
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,3
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,5
2330,台積電          ,95900.00,5
2330,台積電          ,95900.00,3
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,37
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,7
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,14
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,5
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,6
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,10
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,18
2330,台積電          ,95900.00,3
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,15
2330,台積電          ,95900.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,3
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95800.00,12
2330,台積電          ,95900.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,3
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,6
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,43
2330,台積電          ,95900.00,15
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,12
2330,台積電          ,95800.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,17
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,3
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,3
2330,台積電          ,96000.00,10
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,95900.00,4
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,20
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,3
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,10
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,9
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,20
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,10
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,5
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,3
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,10
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,3
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,3
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,3
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,5
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,5
2330,台積電          ,96000.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,12
2330,台積電          ,96000.00,3
2330,台積電          ,96000.00,6
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,3
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,11
2330,台積電          ,96000.00,3
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,44
2330,台積電          ,96000.00,46
2330,台積電          ,96000.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,12
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,14
2330,台積電          ,96000.00,14
2330,台積電          ,96000.00,5
2330,台積電          ,96000.00,3
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,6
2330,台積電          ,96000.00,16
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96000.00,11
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,13
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,45
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,13
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,16
2330,台積電          ,96000.00,12
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,15
2330,台積電          ,96100.00,13
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,12
2330,台積電          ,96100.00,7
2330,台積電          ,96100.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,5
2330,台積電          ,96100.00,31
2330,台積電          ,96100.00,7
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96100.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,3
2330,台積電          ,96100.00,3
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,4
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,5
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,10
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,5
2330,台積電          ,96100.00,4
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,4
2330,台積電          ,96000.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,3
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,8
2330,台積電          ,96100.00,5
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,37
2330,台積電          ,96100.00,15
2330,台積電          ,96100.00,6
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,9
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,5
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,4
2330,台積電          ,96200.00,3
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,6
2330,台積電          ,96100.00,4
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,5
2330,台積電          ,96200.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96200.00,1
2330,台積電          ,96200.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,6
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,4
2330,台積電          ,96100.00,6
2330,台積電          ,96100.00,21
2330,台積電          ,96100.00,6
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,4
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,27
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,4
2330,台積電          ,96100.00,12
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,7
2330,台積電          ,96100.00,2
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,3
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,6
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,6
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,3
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,18
2330,台積電          ,96100.00,47
2330,台積電          ,96000.00,1
2330,台積電          ,96100.00,6
2330,台積電          ,96100.00,4
2330,台積電          ,96100.00,50
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,2
2330,台積電          ,96100.00,20
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,4
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,2
2330,台積電          ,96000.00,5
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,7
2330,台積電          ,96100.00,2
2330,台積電          ,96000.00,16
2330,台積電          ,96100.00,1
2330,台積電          ,96100.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,12
2330,台積電          ,96000.00,12
2330,台積電          ,96000.00,74
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,12
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,12
2330,台積電          ,95900.00,84
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,12
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,5
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,6
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,96000.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,2
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,5
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,5
2330,台積電          ,95900.00,7
2330,台積電          ,95900.00,4
2330,台積電          ,95900.00,1
2330,台積電          ,95900.00,5
2330,台積電          ,95900.00,2
2330,台積電          ,95800.00,2
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
2330,台積電          ,95800.00,1
